order_date,product_category,region,quantity,revenue
2024-11-04,Clothing,South,1,88.16
2024-11-04,Clothing,South,2,29.4
2024-11-04,Clothing,East,2,70.36
2024-11-04,Clothing,East,3,66.91
2024-11-04,Clothing,South,3,83.98
2024-11-04,Clothing,West,3,64.77
2024-11-04,Clothing,West,3,74.88
2024-11-04,Clothing,North,2,77.71
2024-11-04,Clothing,North,2,107.25
2024-11-04,Clothing,East,4,41.27
2024-11-04,Clothing,West,1,74.01
2024-11-04,Clothing,South,4,134.47
2024-11-04,Clothing,West,3,108.55
2024-11-04,Clothing,North,4,30.45
2024-11-04,Home & Garden,North,3,58.87
2024-11-04,Home & Garden,East,2,92.63
2024-11-04,Home & Garden,East,4,66.17
2024-11-04,Home & Garden,South,1,61.33
2024-11-04,Home & Garden,South,2,84.78
2024-11-04,Home & Garden,South,3,70.71
2024-11-04,Home & Garden,South,4,4.09
2024-11-04,Home & Garden,North,1,18.1
2024-11-04,Home & Garden,West,1,147.07
2024-11-04,Home & Garden,West,3,38.89
2024-11-04,Home & Garden,South,3,21.27
2024-11-04,Home & Garden,East,1,54.47
2024-11-04,Home & Garden,East,3,135.66
2024-11-04,Home & Garden,West,1,110.38
2024-11-04,Home & Garden,South,4,208.66
2024-11-04,Home & Garden,East,2,87.65
2024-11-04,Home & Garden,South,4,58.67
2024-11-04,Home & Garden,South,1,18.68
2024-11-04,Home & Garden,North,2,54.36
2024-11-04,Home & Garden,West,1,66.25
2024-11-04,Home & Garden,North,4,92.89
2024-11-04,Home & Garden,North,4,85.96
2024-11-04,Home & Garden,South,4,85.57
2024-11-04,Home & Garden,South,1,105.58
2024-11-04,Home & Garden,North,1,88.8
2024-11-04,Home & Garden,East,3,24.63
2024-11-04,Home & Garden,East,4,76.06
2024-11-04,Home & Garden,South,3,98.21
2024-11-04,Home & Garden,West,3,157.27
2024-11-04,Home & Garden,North,1,29.61
2024-11-04,Home & Garden,South,2,98.2
2024-11-04,Home & Garden,North,4,75.74
2024-11-04,Home & Garden,East,4,22.21
2024-11-04,Sports,North,2,158.11
2024-11-04,Sports,South,3,38.51
2024-11-04,Sports,North,3,110.83
2024-11-04,Sports,South,3,66.3
2024-11-04,Sports,East,1,96.78
2024-11-04,Sports,East,2,138.69
2024-11-04,Sports,North,2,47.9
2024-11-04,Sports,South,2,105.19
2024-11-04,Sports,West,1,43.23
2024-11-04,Sports,West,4,44.19
2024-11-04,Sports,East,2,32.35
2024-11-04,Sports,East,2,45.7
2024-11-04,Sports,West,3,102.7
2024-11-04,Sports,South,2,75.3
2024-11-04,Sports,West,2,48.89
2024-11-04,Sports,South,2,111.91
2024-11-04,Sports,South,3,100.89
2024-11-04,Sports,South,2,74.16
2024-11-04,Sports,East,3,48.76
2024-11-04,Sports,West,1,77.67
2024-11-04,Sports,East,1,74.8
2024-11-04,Sports,South,1,50.98
2024-11-04,Sports,South,1,109.44
2024-11-04,Sports,East,2,52.6
2024-11-04,Sports,East,3,43.8
2024-11-04,Sports,North,3,52.25
2024-11-04,Beauty,West,2,81.22
2024-11-04,Beauty,West,4,50.97
2024-11-04,Beauty,South,1,15.83
2024-11-04,Beauty,West,1,74.81
2024-11-04,Beauty,South,2,13.98
2024-11-04,Beauty,West,1,61.73
2024-11-04,Beauty,East,4,49.56
2024-11-04,Beauty,East,2,43.68
2024-11-04,Beauty,West,2,79.92
2024-11-04,Beauty,West,2,43.21
2024-11-04,Beauty,South,3,20.47
2024-11-04,Beauty,North,3,32.79
2024-11-04,Beauty,North,2,48.83
2024-11-04,Beauty,North,1,30.31
2024-11-04,Beauty,North,3,87.08
2024-11-04,Beauty,West,4,78.17
2024-11-04,Beauty,North,1,49.13
2024-11-04,Beauty,West,3,115.04
2024-11-04,Beauty,North,2,24.91
2024-11-04,Beauty,East,3,45.56
2024-11-04,Beauty,South,4,33.54
2024-11-04,Beauty,North,4,72.78
2024-11-04,Beauty,West,2,20.11
2024-11-04,Beauty,West,3,46.49
2024-11-04,Beauty,North,2,57.9
2024-11-04,Beauty,West,3,35.89
2024-11-04,Beauty,North,3,81.01
2024-11-04,Beauty,East,4,18.28
2024-11-04,Beauty,East,4,54.4
2024-11-04,Beauty,East,3,51.22
2024-11-04,Beauty,East,1,98.39
2024-11-04,Beauty,South,2,34.71
2024-11-04,Beauty,East,4,43.59
2024-11-04,Beauty,East,4,98.12
2024-11-04,Beauty,West,2,55.98
2024-11-04,Beauty,North,2,24.94
2024-11-04,Beauty,East,4,36.94
2024-11-04,Beauty,North,1,32.71
2024-11-04,Beauty,East,3,87.74
2024-11-04,Beauty,North,4,42.22
2024-11-04,Beauty,East,3,30.87
2024-11-04,Beauty,East,1,26.06
2024-11-04,Beauty,North,4,62.41
2024-11-04,Beauty,West,3,45.92
2024-11-04,Beauty,North,1,55.87
2024-11-04,Beauty,East,3,42.43
2024-11-04,Beauty,West,4,36.72
2024-11-04,Beauty,North,1,60.14
2024-11-04,Beauty,East,1,44.41
2024-11-04,Beauty,South,2,41.66
2024-11-04,Beauty,East,1,59.79
2024-11-05,Electronics,North,3,91.8
2024-11-05,Electronics,North,2,135.83
2024-11-05,Electronics,West,4,169.32
2024-11-05,Electronics,East,2,90.8
2024-11-05,Electronics,West,3,159.13
2024-11-05,Electronics,North,1,117.05
2024-11-05,Electronics,West,2,176.18
2024-11-05,Electronics,North,1,177.8
2024-11-05,Electronics,South,2,196.15
2024-11-05,Electronics,West,1,325.75
2024-11-05,Electronics,South,2,239.22
2024-11-05,Electronics,East,1,213.06
2024-11-05,Electronics,North,4,117.31
2024-11-05,Electronics,South,4,77.96
2024-11-05,Electronics,East,3,178.61
2024-11-05,Electronics,South,4,152.67
2024-11-05,Electronics,East,1,317.54
2024-11-05,Electronics,East,3,204.11
2024-11-05,Electronics,South,3,106.46
2024-11-05,Electronics,South,2,70.13
2024-11-05,Electronics,South,3,182.76
2024-11-05,Electronics,East,4,179.87
2024-11-05,Electronics,North,3,311.51
2024-11-05,Electronics,South,3,129.42
2024-11-05,Electronics,East,2,131.16
2024-11-05,Electronics,South,3,183.15
2024-11-05,Electronics,South,2,135.4
2024-11-05,Electronics,North,4,110.59
2024-11-05,Electronics,East,1,83.58
2024-11-05,Electronics,East,3,64.93
2024-11-05,Electronics,North,3,163.81
2024-11-05,Electronics,North,3,274.92
2024-11-05,Electronics,East,3,149.42
2024-11-05,Electronics,South,3,44.81
2024-11-05,Electronics,South,3,163.55
2024-11-05,Electronics,West,2,230.52
2024-11-05,Electronics,South,4,104.19
2024-11-05,Electronics,South,1,100.81
2024-11-05,Electronics,West,4,167.92
2024-11-05,Electronics,South,1,186.68
2024-11-05,Electronics,North,2,117.26
2024-11-05,Electronics,East,2,90.04
2024-11-05,Electronics,North,4,71.78
2024-11-05,Clothing,South,1,24.0
2024-11-05,Clothing,North,3,104.0
2024-11-05,Clothing,South,3,114.92
2024-11-05,Clothing,East,4,48.44
2024-11-05,Clothing,East,2,39.9
2024-11-05,Clothing,West,1,47.75
2024-11-05,Clothing,North,2,82.14
2024-11-05,Clothing,West,4,49.19
2024-11-05,Clothing,East,4,56.87
2024-11-05,Clothing,West,2,33.22
2024-11-05,Clothing,West,4,129.94
2024-11-05,Clothing,East,3,102.2
2024-11-05,Clothing,North,3,57.69
2024-11-05,Clothing,North,3,95.49
2024-11-05,Clothing,South,4,85.54
2024-11-05,Clothing,West,2,47.36
2024-11-05,Clothing,South,2,111.59
2024-11-05,Clothing,West,3,79.76
2024-11-05,Clothing,East,1,102.33
2024-11-05,Clothing,East,3,51.98
2024-11-05,Clothing,East,4,42.37
2024-11-05,Clothing,South,3,36.06
2024-11-05,Clothing,West,4,82.03
2024-11-05,Clothing,West,2,144.15
2024-11-05,Clothing,South,3,64.98
2024-11-05,Clothing,North,3,152.86
2024-11-05,Clothing,North,2,29.63
2024-11-05,Clothing,South,2,71.48
2024-11-05,Clothing,North,1,81.86
2024-11-05,Clothing,West,1,108.67
2024-11-05,Clothing,North,4,36.7
2024-11-05,Clothing,North,3,164.43
2024-11-05,Clothing,West,1,67.17
2024-11-05,Clothing,South,4,21.05
2024-11-05,Clothing,South,3,86.25
2024-11-05,Clothing,North,4,50.94
2024-11-05,Clothing,South,1,37.35
2024-11-05,Clothing,West,1,39.77
2024-11-05,Clothing,South,2,35.73
2024-11-05,Clothing,South,1,82.14
2024-11-05,Clothing,North,2,35.55
2024-11-05,Clothing,East,1,45.32
2024-11-05,Clothing,South,3,98.42
2024-11-05,Clothing,South,4,157.04
2024-11-05,Clothing,North,4,94.44
2024-11-05,Clothing,South,3,29.76
2024-11-05,Clothing,West,2,68.65
2024-11-05,Clothing,East,4,31.02
2024-11-05,Clothing,West,2,114.91
2024-11-05,Clothing,South,3,128.8
2024-11-05,Clothing,South,2,96.48
2024-11-05,Clothing,East,1,69.28
2024-11-05,Clothing,East,3,22.79
2024-11-05,Clothing,North,4,54.6
2024-11-05,Clothing,West,4,29.0
2024-11-05,Clothing,South,1,67.07
2024-11-05,Clothing,East,3,58.44
2024-11-05,Clothing,North,1,62.11
2024-11-05,Clothing,West,2,58.0
2024-11-05,Home & Garden,South,4,84.12
2024-11-05,Home & Garden,North,3,33.06
2024-11-05,Home & Garden,North,1,46.98
2024-11-05,Home & Garden,North,4,101.67
2024-11-05,Home & Garden,East,3,85.75
2024-11-05,Home & Garden,West,2,31.08
2024-11-05,Home & Garden,North,2,84.86
2024-11-05,Home & Garden,South,2,89.7
2024-11-05,Home & Garden,North,3,139.76
2024-11-05,Home & Garden,South,3,85.64
2024-11-05,Home & Garden,East,3,156.49
2024-11-05,Home & Garden,East,2,17.12
2024-11-05,Home & Garden,South,3,59.74
2024-11-05,Home & Garden,East,2,63.42
2024-11-05,Home & Garden,North,2,71.26
2024-11-05,Home & Garden,South,4,86.78
2024-11-05,Home & Garden,East,2,88.49
2024-11-05,Home & Garden,South,4,130.4
2024-11-05,Home & Garden,North,4,55.79
2024-11-05,Home & Garden,North,4,121.37
2024-11-05,Home & Garden,West,4,128.56
2024-11-05,Home & Garden,North,2,47.18
2024-11-05,Home & Garden,East,4,36.22
2024-11-05,Home & Garden,South,3,76.39
2024-11-05,Home & Garden,South,4,110.98
2024-11-05,Home & Garden,North,4,140.08
2024-11-05,Home & Garden,South,1,61.33
2024-11-05,Home & Garden,North,2,80.3
2024-11-05,Home & Garden,North,2,56.47
2024-11-05,Home & Garden,North,4,42.76
2024-11-05,Home & Garden,South,1,44.24
2024-11-05,Home & Garden,East,2,61.1
2024-11-05,Home & Garden,West,4,45.69
2024-11-05,Home & Garden,North,3,93.04
2024-11-05,Home & Garden,West,3,111.93
2024-11-05,Sports,North,2,58.32
2024-11-05,Sports,South,3,188.03
2024-11-05,Sports,North,4,49.07
2024-11-05,Sports,East,3,75.49
2024-11-05,Sports,West,4,160.86
2024-11-05,Sports,South,2,51.11
2024-11-05,Sports,North,3,84.78
2024-11-05,Sports,West,2,69.91
2024-11-05,Sports,West,4,53.36
2024-11-05,Sports,East,2,63.43
2024-11-05,Sports,North,1,145.92
2024-11-05,Sports,South,1,76.96
2024-11-05,Sports,North,4,88.6
2024-11-05,Sports,South,1,105.63
2024-11-05,Sports,North,2,182.96
2024-11-05,Sports,West,3,81.16
2024-11-05,Sports,East,1,110.8
2024-11-05,Sports,North,3,141.76
2024-11-05,Sports,East,2,56.97
2024-11-05,Sports,East,4,76.24
2024-11-05,Sports,North,3,25.64
2024-11-05,Sports,North,2,132.95
2024-11-05,Sports,East,2,45.48
2024-11-05,Sports,West,3,137.78
2024-11-05,Sports,West,2,46.66
2024-11-05,Sports,West,3,59.44
2024-11-05,Sports,South,1,89.76
2024-11-05,Sports,West,4,58.39
2024-11-05,Sports,South,1,56.58
2024-11-05,Beauty,North,2,68.11
2024-11-05,Beauty,East,2,63.71
2024-11-05,Beauty,North,1,33.67
2024-11-05,Beauty,East,3,79.37
2024-11-05,Beauty,South,2,36.51
2024-11-05,Beauty,South,2,56.98
2024-11-05,Beauty,West,4,50.36
2024-11-05,Beauty,South,1,46.64
2024-11-05,Beauty,West,1,16.42
2024-11-05,Beauty,South,2,48.16
2024-11-05,Beauty,North,4,51.56
2024-11-05,Beauty,West,3,89.43
2024-11-05,Beauty,West,1,50.86
2024-11-05,Beauty,South,4,70.36
2024-11-05,Beauty,East,4,38.5
2024-11-05,Beauty,South,4,48.9
2024-11-05,Beauty,East,4,23.35
2024-11-05,Beauty,East,3,45.04
2024-11-05,Beauty,South,3,24.48
2024-11-05,Beauty,East,4,28.77
2024-11-05,Beauty,South,2,35.04
2024-11-05,Beauty,South,3,13.47
2024-11-05,Beauty,West,3,26.33
2024-11-05,Beauty,West,1,15.81
2024-11-05,Beauty,South,3,99.13
2024-11-05,Beauty,South,2,30.36
2024-11-05,Beauty,North,3,21.23
2024-11-05,Beauty,East,3,86.34
2024-11-05,Beauty,East,2,18.35
2024-11-05,Beauty,West,3,58.85
2024-11-05,Beauty,South,2,24.84
2024-11-05,Beauty,East,2,86.28
2024-11-05,Beauty,South,4,82.41
2024-11-05,Beauty,West,3,97.47
2024-11-05,Beauty,North,4,46.06
2024-11-05,Beauty,East,2,71.44
2024-11-05,Beauty,South,3,36.59
2024-11-05,Beauty,West,3,30.76
2024-11-05,Beauty,South,3,69.75
2024-11-05,Beauty,North,3,40.86
2024-11-05,Beauty,West,4,49.65
2024-11-05,Beauty,North,4,100.58
2024-11-05,Beauty,South,4,47.79
2024-11-05,Beauty,North,3,21.44
2024-11-06,Electronics,East,2,255.86
2024-11-06,Electronics,West,3,224.25
2024-11-06,Electronics,West,4,283.8
2024-11-06,Electronics,North,1,232.21
2024-11-06,Electronics,South,4,161.28
2024-11-06,Electronics,North,1,113.28
2024-11-06,Electronics,East,2,106.83
2024-11-06,Electronics,East,4,156.05
2024-11-06,Electronics,East,1,177.54
2024-11-06,Electronics,South,4,59.46
2024-11-06,Electronics,West,1,122.84
2024-11-06,Electronics,West,4,269.94
2024-11-06,Electronics,North,1,174.33
2024-11-06,Electronics,West,4,331.41
2024-11-06,Electronics,North,2,137.92
2024-11-06,Electronics,North,1,107.59
2024-11-06,Electronics,East,4,164.8
2024-11-06,Electronics,West,2,464.88
2024-11-06,Electronics,East,2,177.99
2024-11-06,Electronics,West,3,76.26
2024-11-06,Electronics,North,3,42.69
2024-11-06,Electronics,West,4,313.28
2024-11-06,Electronics,West,2,291.78
2024-11-06,Electronics,West,3,138.95
2024-11-06,Electronics,West,4,179.31
2024-11-06,Electronics,South,1,196.21
2024-11-06,Electronics,North,3,153.14
2024-11-06,Electronics,East,2,69.09
2024-11-06,Electronics,West,1,147.56
2024-11-06,Electronics,South,4,126.94
2024-11-06,Electronics,West,3,152.1
2024-11-06,Electronics,East,1,223.19
2024-11-06,Electronics,West,3,124.66
2024-11-06,Electronics,South,4,274.84
2024-11-06,Electronics,West,3,117.66
2024-11-06,Electronics,North,3,122.06
2024-11-06,Electronics,West,4,74.13
2024-11-06,Electronics,South,1,217.83
2024-11-06,Electronics,West,2,165.1
2024-11-06,Electronics,East,3,162.14
2024-11-06,Electronics,East,1,194.05
2024-11-06,Electronics,West,4,44.43
2024-11-06,Clothing,North,4,26.26
2024-11-06,Clothing,South,1,30.79
2024-11-06,Clothing,North,4,57.54
2024-11-06,Clothing,East,1,100.89
2024-11-06,Clothing,West,3,49.54
2024-11-06,Clothing,North,2,66.87
2024-11-06,Clothing,West,2,153.73
2024-11-06,Clothing,East,3,60.44
2024-11-06,Clothing,West,2,66.4
2024-11-06,Clothing,South,2,127.42
2024-11-06,Clothing,North,1,16.46
2024-11-06,Clothing,South,3,55.89
2024-11-06,Clothing,South,3,13.67
2024-11-06,Clothing,West,4,43.36
2024-11-06,Clothing,North,4,87.12
2024-11-06,Clothing,North,1,32.91
2024-11-06,Clothing,East,2,122.79
2024-11-06,Clothing,West,2,94.4
2024-11-06,Clothing,West,4,116.06
2024-11-06,Clothing,East,3,40.4
2024-11-06,Clothing,North,1,61.17
2024-11-06,Clothing,West,3,75.22
2024-11-06,Clothing,South,1,68.26
2024-11-06,Clothing,East,3,34.32
2024-11-06,Clothing,South,2,52.14
2024-11-06,Clothing,North,1,77.05
2024-11-06,Clothing,West,4,90.05
2024-11-06,Clothing,East,2,72.22
2024-11-06,Clothing,East,1,40.87
2024-11-06,Clothing,South,4,102.76
2024-11-06,Clothing,North,1,25.32
2024-11-06,Clothing,South,2,94.55
2024-11-06,Clothing,East,1,86.51
2024-11-06,Clothing,East,4,38.16
2024-11-06,Clothing,East,4,81.06
2024-11-06,Clothing,East,1,115.09
2024-11-06,Clothing,South,4,31.29
2024-11-06,Clothing,North,3,146.74
2024-11-06,Clothing,North,1,130.3
2024-11-06,Clothing,North,1,64.71
2024-11-06,Clothing,South,1,47.8
2024-11-06,Clothing,East,4,63.31
2024-11-06,Clothing,South,2,200.5
2024-11-06,Clothing,South,3,56.1
2024-11-06,Clothing,North,1,49.9
2024-11-06,Clothing,North,1,76.54
2024-11-06,Clothing,East,2,39.59
2024-11-06,Clothing,West,1,77.71
2024-11-06,Clothing,South,4,124.85
2024-11-06,Clothing,North,3,58.37
2024-11-06,Clothing,East,2,40.8
2024-11-06,Clothing,North,1,50.0
2024-11-06,Clothing,West,4,63.02
2024-11-06,Clothing,West,2,65.52
2024-11-06,Clothing,North,3,148.82
2024-11-06,Clothing,North,2,52.01
2024-11-06,Clothing,North,3,88.25
2024-11-06,Clothing,East,1,75.27
2024-11-06,Home & Garden,South,2,103.07
2024-11-06,Home & Garden,West,3,166.96
2024-11-06,Home & Garden,North,2,144.03
2024-11-06,Home & Garden,West,4,108.28
2024-11-06,Home & Garden,West,1,199.34
2024-11-06,Home & Garden,North,2,60.19
2024-11-06,Home & Garden,West,3,45.92
2024-11-06,Home & Garden,East,3,36.43
2024-11-06,Home & Garden,East,2,60.64
2024-11-06,Home & Garden,South,1,87.47
2024-11-06,Home & Garden,West,1,103.98
2024-11-06,Home & Garden,South,3,140.19
2024-11-06,Home & Garden,South,1,195.78
2024-11-06,Home & Garden,North,4,131.7
2024-11-06,Home & Garden,South,2,85.94
2024-11-06,Home & Garden,North,1,153.05
2024-11-06,Home & Garden,South,1,117.92
2024-11-06,Home & Garden,West,4,44.91
2024-11-06,Home & Garden,West,3,178.71
2024-11-06,Home & Garden,West,2,97.46
2024-11-06,Home & Garden,West,2,129.77
2024-11-06,Home & Garden,South,3,127.53
2024-11-06,Home & Garden,West,1,83.67
2024-11-06,Home & Garden,East,2,113.02
2024-11-06,Home & Garden,South,1,86.21
2024-11-06,Home & Garden,West,4,168.18
2024-11-06,Home & Garden,South,3,108.34
2024-11-06,Home & Garden,South,4,96.76
2024-11-06,Home & Garden,West,3,78.02
2024-11-06,Home & Garden,North,3,83.62
2024-11-06,Home & Garden,North,2,120.6
2024-11-06,Home & Garden,South,1,151.97
2024-11-06,Home & Garden,East,3,87.67
2024-11-06,Home & Garden,West,2,61.32
2024-11-06,Home & Garden,East,4,84.33
2024-11-06,Sports,West,1,91.13
2024-11-06,Sports,West,2,104.77
2024-11-06,Sports,West,1,31.15
2024-11-06,Sports,East,4,38.58
2024-11-06,Sports,West,1,169.89
2024-11-06,Sports,South,1,135.58
2024-11-06,Sports,West,4,71.95
2024-11-06,Sports,West,3,78.16
2024-11-06,Sports,East,4,202.61
2024-11-06,Sports,East,4,78.45
2024-11-06,Sports,East,3,81.31
2024-11-06,Sports,East,4,99.14
2024-11-06,Sports,West,3,113.44
2024-11-06,Sports,East,2,102.51
2024-11-06,Sports,North,2,77.95
2024-11-06,Sports,East,4,70.25
2024-11-06,Sports,South,1,69.56
2024-11-06,Sports,North,1,56.66
2024-11-06,Sports,South,4,37.86
2024-11-06,Sports,South,3,53.41
2024-11-06,Sports,North,2,80.71
2024-11-06,Sports,South,2,83.68
2024-11-06,Sports,East,3,42.27
2024-11-06,Sports,South,1,44.44
2024-11-06,Sports,East,4,38.79
2024-11-06,Sports,East,1,54.49
2024-11-06,Beauty,North,4,98.84
2024-11-06,Beauty,North,3,95.6
2024-11-06,Beauty,West,1,19.55
2024-11-06,Beauty,South,4,28.17
2024-11-06,Beauty,North,4,35.68
2024-11-06,Beauty,North,3,65.36
2024-11-06,Beauty,West,4,83.26
2024-11-06,Beauty,West,4,20.2
2024-11-06,Beauty,North,1,74.58
2024-11-06,Beauty,West,2,75.54
2024-11-06,Beauty,South,4,38.88
2024-11-06,Beauty,West,2,31.6
2024-11-06,Beauty,West,3,45.16
2024-11-06,Beauty,South,3,132.49
2024-11-06,Beauty,South,2,59.13
2024-11-06,Beauty,East,1,93.19
2024-11-06,Beauty,West,1,85.81
2024-11-06,Beauty,North,1,48.09
2024-11-06,Beauty,North,3,57.07
2024-11-06,Beauty,West,3,75.21
2024-11-06,Beauty,South,1,60.61
2024-11-06,Beauty,East,3,24.6
2024-11-06,Beauty,North,3,40.89
2024-11-06,Beauty,North,4,36.37
2024-11-06,Beauty,South,1,46.09
2024-11-06,Beauty,North,2,78.35
2024-11-06,Beauty,North,3,50.08
2024-11-06,Beauty,South,1,52.62
2024-11-06,Beauty,North,4,52.32
2024-11-06,Beauty,West,1,71.19
2024-11-06,Beauty,East,4,36.06
2024-11-06,Beauty,West,1,27.46
2024-11-06,Beauty,West,2,47.3
2024-11-06,Beauty,South,2,33.29
2024-11-06,Beauty,South,3,79.87
2024-11-06,Beauty,East,3,23.79
2024-11-06,Beauty,North,3,36.79
2024-11-06,Beauty,East,4,52.82
2024-11-06,Beauty,West,1,67.1
2024-11-06,Beauty,East,1,87.51
2024-11-06,Beauty,West,1,53.22
2024-11-06,Beauty,South,3,57.85
2024-11-06,Beauty,North,1,45.63
2024-11-06,Beauty,North,1,89.27
2024-11-06,Beauty,North,2,28.74
2024-11-06,Beauty,East,1,35.26
2024-11-06,Beauty,South,1,85.66
2024-11-06,Beauty,East,4,71.0
2024-11-07,Electronics,East,1,201.49
2024-11-07,Electronics,East,1,159.78
2024-11-07,Electronics,East,4,368.75
2024-11-07,Electronics,West,4,263.7
2024-11-07,Electronics,East,3,97.17
2024-11-07,Electronics,North,2,200.66
2024-11-07,Electronics,East,2,236.64
2024-11-07,Electronics,East,3,190.65
2024-11-07,Electronics,East,4,86.62
2024-11-07,Electronics,South,2,176.22
2024-11-07,Electronics,East,2,265.89
2024-11-07,Electronics,West,3,329.32
2024-11-07,Electronics,North,1,109.17
2024-11-07,Electronics,West,1,143.29
2024-11-07,Electronics,East,2,47.83
2024-11-07,Electronics,West,2,241.94
2024-11-07,Electronics,North,1,193.16
2024-11-07,Electronics,East,2,105.25
2024-11-07,Electronics,South,1,318.59
2024-11-07,Electronics,North,1,138.79
2024-11-07,Electronics,South,3,67.37
2024-11-07,Electronics,East,2,402.68
2024-11-07,Electronics,West,3,58.21
2024-11-07,Electronics,East,2,190.02
2024-11-07,Electronics,South,4,109.95
2024-11-07,Electronics,South,1,145.02
2024-11-07,Electronics,East,2,355.89
2024-11-07,Electronics,East,3,175.62
2024-11-07,Electronics,East,3,179.81
2024-11-07,Electronics,West,3,179.09
2024-11-07,Electronics,West,1,126.23
2024-11-07,Electronics,North,1,115.57
2024-11-07,Electronics,South,1,270.27
2024-11-07,Electronics,East,3,174.36
2024-11-07,Electronics,South,3,103.93
2024-11-07,Electronics,West,1,85.14
2024-11-07,Electronics,West,1,103.51
2024-11-07,Electronics,North,3,141.12
2024-11-07,Electronics,North,2,156.06
2024-11-07,Electronics,East,3,146.83
2024-11-07,Electronics,East,3,189.64
2024-11-07,Clothing,South,1,70.91
2024-11-07,Clothing,South,1,91.5
2024-11-07,Clothing,East,4,42.33
2024-11-07,Clothing,East,3,51.92
2024-11-07,Clothing,West,1,62.14
2024-11-07,Clothing,South,4,66.41
2024-11-07,Clothing,West,1,70.55
2024-11-07,Clothing,West,1,74.48
2024-11-07,Clothing,West,4,49.51
2024-11-07,Clothing,North,4,67.6
2024-11-07,Clothing,West,2,30.76
2024-11-07,Clothing,West,4,43.21
2024-11-07,Clothing,East,2,73.61
2024-11-07,Clothing,South,2,97.57
2024-11-07,Clothing,West,1,56.66
2024-11-07,Clothing,North,1,84.01
2024-11-07,Clothing,North,2,69.36
2024-11-07,Clothing,West,1,52.34
2024-11-07,Clothing,North,4,67.4
2024-11-07,Clothing,West,1,32.41
2024-11-07,Clothing,North,3,34.42
2024-11-07,Clothing,North,3,99.29
2024-11-07,Clothing,East,1,88.33
2024-11-07,Clothing,West,2,171.99
2024-11-07,Clothing,South,1,97.0
2024-11-07,Clothing,West,4,139.53
2024-11-07,Clothing,South,3,81.23
2024-11-07,Clothing,South,4,105.46
2024-11-07,Clothing,North,4,80.01
2024-11-07,Clothing,South,3,43.9
2024-11-07,Clothing,North,4,108.4
2024-11-07,Clothing,East,2,103.0
2024-11-07,Clothing,East,4,87.09
2024-11-07,Clothing,South,1,62.19
2024-11-07,Clothing,South,4,47.65
2024-11-07,Clothing,North,3,22.64
2024-11-07,Clothing,North,1,60.46
2024-11-07,Clothing,North,1,122.71
2024-11-07,Clothing,South,1,76.38
2024-11-07,Clothing,West,4,86.56
2024-11-07,Clothing,East,1,127.63
2024-11-07,Clothing,North,1,34.03
2024-11-07,Clothing,North,3,67.05
2024-11-07,Clothing,East,3,78.96
2024-11-07,Clothing,North,2,66.15
2024-11-07,Clothing,North,3,89.25
2024-11-07,Clothing,South,2,32.43
2024-11-07,Clothing,East,3,54.19
2024-11-07,Clothing,East,1,52.76
2024-11-07,Clothing,East,2,125.51
2024-11-07,Clothing,West,2,126.98
2024-11-07,Clothing,South,1,86.96
2024-11-07,Clothing,West,4,10.61
2024-11-07,Clothing,North,4,100.47
2024-11-07,Clothing,East,4,80.75
2024-11-07,Clothing,South,3,90.3
2024-11-07,Clothing,South,3,102.2
2024-11-07,Clothing,East,2,19.86
2024-11-07,Clothing,South,2,88.07
2024-11-07,Home & Garden,South,2,65.79
2024-11-07,Home & Garden,North,4,57.73
2024-11-07,Home & Garden,North,3,137.17
2024-11-07,Home & Garden,South,3,127.18
2024-11-07,Home & Garden,South,2,88.31
2024-11-07,Home & Garden,West,3,82.81
2024-11-07,Home & Garden,North,1,96.04
2024-11-07,Home & Garden,West,4,22.56
2024-11-07,Home & Garden,South,3,39.93
2024-11-07,Home & Garden,West,3,57.9
2024-11-07,Home & Garden,North,3,46.07
2024-11-07,Home & Garden,South,3,62.46
2024-11-07,Home & Garden,West,3,149.83
2024-11-07,Home & Garden,South,4,102.93
2024-11-07,Home & Garden,South,4,84.39
2024-11-07,Home & Garden,West,4,58.19
2024-11-07,Home & Garden,East,3,119.29
2024-11-07,Home & Garden,North,1,70.64
2024-11-07,Home & Garden,West,1,167.01
2024-11-07,Home & Garden,North,2,51.6
2024-11-07,Home & Garden,East,3,79.17
2024-11-07,Home & Garden,West,1,56.0
2024-11-07,Home & Garden,West,2,92.46
2024-11-07,Home & Garden,East,1,214.03
2024-11-07,Home & Garden,South,3,117.77
2024-11-07,Home & Garden,East,2,69.57
2024-11-07,Home & Garden,West,4,75.17
2024-11-07,Home & Garden,West,2,69.67
2024-11-07,Home & Garden,East,1,157.54
2024-11-07,Home & Garden,South,3,69.85
2024-11-07,Home & Garden,West,1,27.98
2024-11-07,Home & Garden,South,3,29.34
2024-11-07,Home & Garden,East,4,128.83
2024-11-07,Home & Garden,East,4,72.05
2024-11-07,Home & Garden,West,1,291.85
2024-11-07,Home & Garden,West,4,150.37
2024-11-07,Home & Garden,North,2,168.94
2024-11-07,Home & Garden,West,3,63.04
2024-11-07,Home & Garden,North,1,47.39
2024-11-07,Sports,West,4,50.53
2024-11-07,Sports,South,4,114.12
2024-11-07,Sports,North,2,49.51
2024-11-07,Sports,South,1,32.33
2024-11-07,Sports,West,3,14.04
2024-11-07,Sports,West,3,204.41
2024-11-07,Sports,West,3,115.53
